"","name","date","mean","sitename","greenhouse","city","cultivar_id","site_id"
"1291","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 695 Season 2",FALSE,"Maricopa",6000000314,6000003291
"1292","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 704 Season 2",FALSE,"Maricopa",NA,6000003300
"1293","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 705 Season 2",FALSE,"Maricopa",NA,6000003301
"1294","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 694 Season 2",FALSE,"Maricopa",6000000314,6000003290
"1295","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 703 Season 2",FALSE,"Maricopa",6000000278,6000003299
"1296","height",2016-08-12 19:00:00,30.844,"MAC Field Scanner Field Plot 736 Season 2",FALSE,"Maricopa",NA,6000003332
"1297","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 693 Season 2",FALSE,"Maricopa",6000000382,6000003289
"1298","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 692 Season 2",FALSE,"Maricopa",6000000382,6000003288
"1299","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 714 Season 2",FALSE,"Maricopa",6000000385,6000003310
"1300","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 715 Season 2",FALSE,"Maricopa",6000000385,6000003311
"1301","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 701 Season 2",FALSE,"Maricopa",6000000387,6000003297
"1302","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 700 Season 2",FALSE,"Maricopa",6000000387,6000003296
"1303","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 735 Season 2",FALSE,"Maricopa",6000000249,6000003331
"1304","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 734 Season 2",FALSE,"Maricopa",6000000249,6000003330
"1305","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 729 Season 2",FALSE,"Maricopa",6000000399,6000003325
"1306","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 728 Season 2",FALSE,"Maricopa",6000000399,6000003324
"1307","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 737 Season 2",FALSE,"Maricopa",NA,6000003333
"1308","height",2016-08-12 19:00:00,30.844,"MAC Field Scanner Field Plot 765 Season 2",FALSE,"Maricopa",6000000290,6000003361
"1309","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 764 Season 2",FALSE,"Maricopa",6000000290,6000003360
"1310","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 742 Season 2",FALSE,"Maricopa",6000000295,6000003338
"1311","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 743 Season 2",FALSE,"Maricopa",6000000295,6000003339
"1312","height",2016-08-12 19:00:00,30.844,"MAC Field Scanner Field Plot 787 Season 2",FALSE,"Maricopa",6000000317,6000003383
"1313","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 786 Season 2",FALSE,"Maricopa",6000000317,6000003382
"1314","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 768 Season 2",FALSE,"Maricopa",NA,6000003364
"1315","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 769 Season 2",FALSE,"Maricopa",NA,6000003365
"1316","height",2016-08-12 19:00:00,30.844,"MAC Field Scanner Field Plot 791 Season 2",FALSE,"Maricopa",6000000383,6000003387
"1317","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 790 Season 2",FALSE,"Maricopa",6000000383,6000003386
"1318","height",2016-08-12 19:00:00,30.844,"MAC Field Scanner Field Plot 740 Season 2",FALSE,"Maricopa",6000000394,6000003336
"1319","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 741 Season 2",FALSE,"Maricopa",6000000394,6000003337
"1320","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 759 Season 2",FALSE,"Maricopa",6000000398,6000003355
"1321","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 758 Season 2",FALSE,"Maricopa",6000000398,6000003354
"1322","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 757 Season 2",FALSE,"Maricopa",6000000402,6000003353
"1323","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 756 Season 2",FALSE,"Maricopa",6000000402,6000003352
"1324","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 755 Season 2",FALSE,"Maricopa",6000000254,6000003351
"1325","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 754 Season 2",FALSE,"Maricopa",6000000254,6000003350
"1326","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 770 Season 2",FALSE,"Maricopa",6000000260,6000003366
"1327","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 771 Season 2",FALSE,"Maricopa",6000000260,6000003367
"1328","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 748 Season 2",FALSE,"Maricopa",6000000261,6000003344
"1329","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 749 Season 2",FALSE,"Maricopa",6000000261,6000003345
"1330","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 761 Season 2",FALSE,"Maricopa",6000000406,6000003357
"1331","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 760 Season 2",FALSE,"Maricopa",6000000406,6000003356
"1332","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 767 Season 2",FALSE,"Maricopa",6000000273,6000003363
"1333","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 766 Season 2",FALSE,"Maricopa",6000000273,6000003362
"1334","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 827 Season 2",FALSE,"Maricopa",6000000284,6000003423
"1335","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 826 Season 2",FALSE,"Maricopa",6000000284,6000003422
"1336","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 795 Season 2",FALSE,"Maricopa",6000000286,6000003391
"1337","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 794 Season 2",FALSE,"Maricopa",6000000286,6000003390
"1338","height",2016-08-12 19:00:00,33.488,"MAC Field Scanner Field Plot 802 Season 2",FALSE,"Maricopa",6000000294,6000003398
"1339","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 800 Season 2",FALSE,"Maricopa",NA,6000003396
"1340","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 801 Season 2",FALSE,"Maricopa",NA,6000003397
"1341","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 803 Season 2",FALSE,"Maricopa",6000000294,6000003399
"1342","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 812 Season 2",FALSE,"Maricopa",6000000296,6000003408
"1343","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 813 Season 2",FALSE,"Maricopa",6000000296,6000003409
"1344","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 829 Season 2",FALSE,"Maricopa",6000000310,6000003425
"1345","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 828 Season 2",FALSE,"Maricopa",6000000310,6000003424
"1346","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 832 Season 2",FALSE,"Maricopa",NA,6000003428
"1347","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 833 Season 2",FALSE,"Maricopa",NA,6000003429
"1348","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 834 Season 2",FALSE,"Maricopa",NA,6000003430
"1349","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 835 Season 2",FALSE,"Maricopa",NA,6000003431
"1350","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 846 Season 2",FALSE,"Maricopa",NA,6000003442
"1351","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 793 Season 2",FALSE,"Maricopa",6000000323,6000003389
"1352","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 810 Season 2",FALSE,"Maricopa",6000000325,6000003406
"1353","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 811 Season 2",FALSE,"Maricopa",6000000325,6000003407
"1354","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 814 Season 2",FALSE,"Maricopa",6000000330,6000003410
"1355","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 815 Season 2",FALSE,"Maricopa",6000000330,6000003411
"1356","height",2016-08-12 19:00:00,32.827,"MAC Field Scanner Field Plot 825 Season 2",FALSE,"Maricopa",6000000354,6000003421
"1357","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 824 Season 2",FALSE,"Maricopa",6000000354,6000003420
"1358","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 823 Season 2",FALSE,"Maricopa",6000000365,6000003419
"1359","height",2016-08-12 19:00:00,33.488,"MAC Field Scanner Field Plot 822 Season 2",FALSE,"Maricopa",6000000365,6000003418
"1360","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 799 Season 2",FALSE,"Maricopa",6000000384,6000003395
"1361","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 798 Season 2",FALSE,"Maricopa",6000000384,6000003394
"1362","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 804 Season 2",FALSE,"Maricopa",6000000397,6000003400
"1363","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 805 Season 2",FALSE,"Maricopa",6000000397,6000003401
"1364","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 797 Season 2",FALSE,"Maricopa",6000000401,6000003393
"1365","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 796 Season 2",FALSE,"Maricopa",6000000401,6000003392
"1366","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 831 Season 2",FALSE,"Maricopa",6000000259,6000003427
"1367","height",2016-08-12 19:00:00,32.166,"MAC Field Scanner Field Plot 830 Season 2",FALSE,"Maricopa",6000000259,6000003426
"1368","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 847 Season 2",FALSE,"Maricopa",NA,6000003443
"1369","height",2016-08-12 19:00:00,31.505,"MAC Field Scanner Field Plot 864 Season 2",FALSE,"Maricopa",NA,6000003460
"1370","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 18 Season 2",FALSE,"Maricopa",NA,6000002614
"1371","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 19 Season 2",FALSE,"Maricopa",NA,6000002615
"1372","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 44 Season 2",FALSE,"Maricopa",6000000293,6000002640
"1373","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 45 Season 2",FALSE,"Maricopa",6000000293,6000002641
"1374","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 55 Season 2",FALSE,"Maricopa",6000000294,6000002651
"1375","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 54 Season 2",FALSE,"Maricopa",6000000294,6000002650
"1376","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 63 Season 2",FALSE,"Maricopa",6000000241,6000002659
"1377","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 62 Season 2",FALSE,"Maricopa",6000000241,6000002658
"1378","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 35 Season 2",FALSE,"Maricopa",6000000278,6000002631
"1379","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 30 Season 2",FALSE,"Maricopa",NA,6000002626
"1380","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 31 Season 2",FALSE,"Maricopa",NA,6000002627
"1381","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 32 Season 2",FALSE,"Maricopa",NA,6000002628
"1382","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 33 Season 2",FALSE,"Maricopa",NA,6000002629
"1383","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 38 Season 2",FALSE,"Maricopa",NA,6000002634
"1384","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 39 Season 2",FALSE,"Maricopa",NA,6000002635
"1385","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 64 Season 2",FALSE,"Maricopa",NA,6000002660
"1386","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 65 Season 2",FALSE,"Maricopa",NA,6000002661
"1387","height",2016-08-13 19:00:00,30.183,"MAC Field Scanner Field Plot 29 Season 2",FALSE,"Maricopa",6000000415,6000002625
"1388","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 28 Season 2",FALSE,"Maricopa",6000000415,6000002624
"1389","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 57 Season 2",FALSE,"Maricopa",6000000333,6000002653
"1390","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 56 Season 2",FALSE,"Maricopa",6000000333,6000002652
"1391","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 51 Season 2",FALSE,"Maricopa",6000000334,6000002647
"1392","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 50 Season 2",FALSE,"Maricopa",6000000334,6000002646
"1393","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 59 Season 2",FALSE,"Maricopa",6000000349,6000002655
"1394","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 58 Season 2",FALSE,"Maricopa",6000000349,6000002654
"1395","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 40 Season 2",FALSE,"Maricopa",6000000356,6000002636
"1396","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 41 Season 2",FALSE,"Maricopa",6000000356,6000002637
"1397","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 42 Season 2",FALSE,"Maricopa",6000000384,6000002638
"1398","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 43 Season 2",FALSE,"Maricopa",6000000384,6000002639
"1399","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 53 Season 2",FALSE,"Maricopa",6000000401,6000002649
"1400","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 52 Season 2",FALSE,"Maricopa",6000000401,6000002648
"1401","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 66 Season 2",FALSE,"Maricopa",6000000255,6000002662
"1402","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 67 Season 2",FALSE,"Maricopa",6000000255,6000002663
"1403","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 46 Season 2",FALSE,"Maricopa",6000000258,6000002642
"1404","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 47 Season 2",FALSE,"Maricopa",6000000258,6000002643
"1405","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 61 Season 2",FALSE,"Maricopa",6000000274,6000002657
"1406","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 60 Season 2",FALSE,"Maricopa",6000000274,6000002656
"1407","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 78 Season 2",FALSE,"Maricopa",6000000282,6000002674
"1408","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 79 Season 2",FALSE,"Maricopa",6000000282,6000002675
"1409","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 121 Season 2",FALSE,"Maricopa",6000000289,6000002717
"1410","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 120 Season 2",FALSE,"Maricopa",6000000289,6000002716
"1411","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 72 Season 2",FALSE,"Maricopa",6000000291,6000002668
"1412","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 73 Season 2",FALSE,"Maricopa",6000000291,6000002669
"1413","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 98 Season 2",FALSE,"Maricopa",6000000295,6000002694
"1414","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 99 Season 2",FALSE,"Maricopa",6000000295,6000002695
"1415","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 70 Season 2",FALSE,"Maricopa",6000000296,6000002666
"1416","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 71 Season 2",FALSE,"Maricopa",6000000296,6000002667
"1417","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 87 Season 2",FALSE,"Maricopa",6000000313,6000002683
"1418","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 86 Season 2",FALSE,"Maricopa",6000000313,6000002682
"1419","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 108 Season 2",FALSE,"Maricopa",6000000315,6000002704
"1420","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 109 Season 2",FALSE,"Maricopa",6000000315,6000002705
"1421","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 119 Season 2",FALSE,"Maricopa",6000000319,6000002715
"1422","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 118 Season 2",FALSE,"Maricopa",6000000319,6000002714
"1423","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 96 Season 2",FALSE,"Maricopa",NA,6000002692
"1424","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 97 Season 2",FALSE,"Maricopa",NA,6000002693
"1425","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 123 Season 2",FALSE,"Maricopa",6000000389,6000002719
"1426","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 122 Season 2",FALSE,"Maricopa",6000000389,6000002718
"1427","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 106 Season 2",FALSE,"Maricopa",6000000397,6000002702
"1428","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 107 Season 2",FALSE,"Maricopa",6000000397,6000002703
"1429","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 83 Season 2",FALSE,"Maricopa",6000000400,6000002679
"1430","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 82 Season 2",FALSE,"Maricopa",6000000400,6000002678
"1431","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 74 Season 2",FALSE,"Maricopa",6000000256,6000002670
"1432","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 75 Season 2",FALSE,"Maricopa",6000000256,6000002671
"1433","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 76 Season 2",FALSE,"Maricopa",6000000260,6000002672
"1434","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 77 Season 2",FALSE,"Maricopa",6000000260,6000002673
"1435","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 102 Season 2",FALSE,"Maricopa",6000000406,6000002698
"1436","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 103 Season 2",FALSE,"Maricopa",6000000406,6000002699
"1437","height",2016-08-13 19:00:00,32.827,"MAC Field Scanner Field Plot 100 Season 2",FALSE,"Maricopa",6000000265,6000002696
"1438","height",2016-08-13 19:00:00,33.488,"MAC Field Scanner Field Plot 101 Season 2",FALSE,"Maricopa",6000000265,6000002697
"1439","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 110 Season 2",FALSE,"Maricopa",6000000276,6000002706
"1440","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 172 Season 2",FALSE,"Maricopa",6000000285,6000002768
"1441","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 173 Season 2",FALSE,"Maricopa",6000000285,6000002769
"1442","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 128 Season 2",FALSE,"Maricopa",NA,6000002724
"1443","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 129 Season 2",FALSE,"Maricopa",NA,6000002725
"1444","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 166 Season 2",FALSE,"Maricopa",6000000286,6000002762
"1445","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 167 Season 2",FALSE,"Maricopa",6000000286,6000002763
"1446","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 164 Season 2",FALSE,"Maricopa",6000000302,6000002760
"1447","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 165 Season 2",FALSE,"Maricopa",6000000302,6000002761
"1448","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 160 Season 2",FALSE,"Maricopa",NA,6000002756
"1449","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 161 Season 2",FALSE,"Maricopa",NA,6000002757
"1450","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 140 Season 2",FALSE,"Maricopa",6000000377,6000002736
"1451","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 141 Season 2",FALSE,"Maricopa",6000000377,6000002737
"1452","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 181 Season 2",FALSE,"Maricopa",6000000385,6000002777
"1453","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 180 Season 2",FALSE,"Maricopa",6000000385,6000002776
"1454","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 127 Season 2",FALSE,"Maricopa",6000000393,6000002723
"1455","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 126 Season 2",FALSE,"Maricopa",6000000393,6000002722
"1456","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 149 Season 2",FALSE,"Maricopa",6000000396,6000002745
"1457","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 148 Season 2",FALSE,"Maricopa",6000000396,6000002744
"1458","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 162 Season 2",FALSE,"Maricopa",6000000402,6000002758
"1459","height",2016-08-13 19:00:00,32.827,"MAC Field Scanner Field Plot 163 Season 2",FALSE,"Maricopa",6000000402,6000002759
"1460","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 151 Season 2",FALSE,"Maricopa",6000000403,6000002747
"1461","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 150 Season 2",FALSE,"Maricopa",6000000403,6000002746
"1462","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 142 Season 2",FALSE,"Maricopa",6000000252,6000002738
"1463","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 143 Season 2",FALSE,"Maricopa",6000000252,6000002739
"1464","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 132 Season 2",FALSE,"Maricopa",6000000261,6000002728
"1465","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 232 Season 2",FALSE,"Maricopa",6000000281,6000002828
"1466","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 233 Season 2",FALSE,"Maricopa",6000000281,6000002829
"1467","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 198 Season 2",FALSE,"Maricopa",6000000292,6000002794
"1468","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 199 Season 2",FALSE,"Maricopa",6000000292,6000002795
"1469","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 189 Season 2",FALSE,"Maricopa",6000000299,6000002785
"1470","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 188 Season 2",FALSE,"Maricopa",6000000299,6000002784
"1471","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 192 Season 2",FALSE,"Maricopa",NA,6000002788
"1472","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 193 Season 2",FALSE,"Maricopa",NA,6000002789
"1473","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 194 Season 2",FALSE,"Maricopa",NA,6000002790
"1474","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 195 Season 2",FALSE,"Maricopa",NA,6000002791
"1475","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 221 Season 2",FALSE,"Maricopa",6000000303,6000002817
"1476","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 220 Season 2",FALSE,"Maricopa",6000000303,6000002816
"1477","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 187 Season 2",FALSE,"Maricopa",6000000304,6000002783
"1478","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 186 Season 2",FALSE,"Maricopa",6000000304,6000002782
"1479","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 224 Season 2",FALSE,"Maricopa",NA,6000002820
"1480","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 225 Season 2",FALSE,"Maricopa",NA,6000002821
"1481","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 183 Season 2",FALSE,"Maricopa",6000000327,6000002779
"1482","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 182 Season 2",FALSE,"Maricopa",6000000327,6000002778
"1483","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 228 Season 2",FALSE,"Maricopa",6000000379,6000002824
"1484","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 229 Season 2",FALSE,"Maricopa",6000000379,6000002825
"1485","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 230 Season 2",FALSE,"Maricopa",6000000382,6000002826
"1486","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 231 Season 2",FALSE,"Maricopa",6000000382,6000002827
"1487","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 217 Season 2",FALSE,"Maricopa",6000000386,6000002813
"1488","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 216 Season 2",FALSE,"Maricopa",6000000386,6000002812
"1489","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 202 Season 2",FALSE,"Maricopa",6000000387,6000002798
"1490","height",2016-08-13 19:00:00,33.488,"MAC Field Scanner Field Plot 203 Season 2",FALSE,"Maricopa",6000000387,6000002799
"1491","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 213 Season 2",FALSE,"Maricopa",6000000249,6000002809
"1492","height",2016-08-13 19:00:00,30.844,"MAC Field Scanner Field Plot 212 Season 2",FALSE,"Maricopa",6000000249,6000002808
"1493","height",2016-08-13 19:00:00,32.166,"MAC Field Scanner Field Plot 215 Season 2",FALSE,"Maricopa",6000000257,6000002811
"1494","height",2016-08-13 19:00:00,33.488,"MAC Field Scanner Field Plot 214 Season 2",FALSE,"Maricopa",6000000257,6000002810
"1495","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 211 Season 2",FALSE,"Maricopa",6000000259,6000002807
"1496","height",2016-08-13 19:00:00,31.505,"MAC Field Scanner Field Plot 210 Season 2",FALSE,"Maricopa",6000000259,6000002806
