name,date,mean,sitename
plant_height,2014-06-13T21:13:11Z,872,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T20:15:12Z,672,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T21:38:37Z,278,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:39:08Z,518,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T21:57:30Z,400,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T22:08:45Z,341,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-19T18:26:21Z,1172,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T21:16:03Z,801,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T20:24:12Z,776,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:30:58Z,559,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-15T23:00:43Z,417,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T19:07:14Z,86,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-15T18:21:37Z,1169,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T20:58:01Z,353,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T20:22:43Z,46,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-15T21:47:08Z,329,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T20:41:27Z,573,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T18:11:11Z,829,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T18:42:48Z,1226,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T19:18:04Z,855,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T18:12:15Z,949,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T20:33:29Z,517,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T19:37:10Z,693,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T18:20:33Z,595,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-15T19:22:34Z,924,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T18:43:24Z,1413,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T20:42:57Z,717,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T20:34:44Z,1029,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-20T22:23:08Z,1306,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-20T19:15:18Z,1603,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T21:10:29Z,83,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:07:27Z,57,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T20:44:19Z,60,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:52:19Z,880,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:54:03Z,520,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-15T21:35:52Z,664,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-05T19:00:00Z,415,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-14T22:08:48Z,486,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T19:25:15Z,829,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T22:16:23Z,1172,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T20:22:43Z,46,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T21:08:42Z,76,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:33:04Z,111,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T20:36:46Z,339,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T20:18:01Z,44,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-14T19:44:01Z,818,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T22:13:34Z,599,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:07:24Z,704,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T19:46:15Z,1134,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-20T19:50:05Z,838,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:43:01Z,639,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T21:05:53Z,199,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T19:42:06Z,114,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T18:15:53Z,249,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-11T22:27:29Z,173,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-14T20:36:50Z,661,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T18:08:17Z,1019,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T21:58:26Z,127,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:50:25Z,571,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-13T18:26:21Z,649,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-12T20:42:23Z,495,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:52:19Z,880,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-11T18:54:22Z,706,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T18:31:47Z,525,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:08:52Z,918,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-20T19:09:40Z,1579,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T22:55:37Z,450,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-14T19:40:16Z,539,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-18T18:18:36Z,1403,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:12:08Z,389,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-04T22:27:36Z,36,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T18:55:14Z,538,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T22:26:10Z,837,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T20:28:03Z,606,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:25:59Z,928,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-14T18:11:08Z,1116,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T21:12:11Z,888,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T19:53:17Z,691,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-16T20:35:42Z,886,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T20:53:35Z,387,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T23:40:42Z,159,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T20:50:46Z,578,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T21:33:15Z,305,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:08:20Z,518,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:06:27Z,393,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:17:44Z,478,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T00:38:06Z,242,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:20:33Z,491,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T19:27:51Z,653,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:11:10Z,746,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T20:54:31Z,124,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:25:14Z,52,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:59:54Z,280,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-09T23:02:11Z,117,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T19:46:47Z,472,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:55:13Z,643,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:46:47Z,636,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T19:00:50Z,435,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:58:57Z,257,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T19:07:24Z,453,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T19:38:21Z,311,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T19:52:24Z,223,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T21:38:42Z,66,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-10T18:40:13Z,554,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:27:30Z,302,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:18:07Z,182,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:22:48Z,171,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:08:44Z,122,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:09:40Z,269,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:32:11Z,130,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T22:23:44Z,424,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-08T18:08:20Z,364,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T18:35:35Z,444,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:23:23Z,338,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:41:12Z,221,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:29:57Z,147,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:03:14Z,146,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:22:27Z,384,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-06T22:26:26Z,30,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T19:44:01Z,334,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:14:19Z,286,Danforth Plant Science Center Bellweather Phenotyping Facility
plant_height,2014-06-07T20:39:38Z,98,Danforth Plant Science Center Bellweather Phenotyping Facility
